codecommune;dep;nomcommune;nomdep;REV_revmoyfoy1992;REV_revmoyfoy2002;REV_revmoyfoy2012;REV_revmoyfoy2022;DBL_bug
31576;31;VIEILLE-VIGNE;HAUTE-GARONNE;22233.10226552191;26570.881;37303.242;42042.977;0
31577;31;VIGNAUX;HAUTE-GARONNE;19224.861621784;30135.385;29125.135;34471.355;0
31578;31;VIGOULET-AUZIL;HAUTE-GARONNE;68530.5599456915;88889.148;77780.773;78768.648;0
31579;31;VILLARIES;HAUTE-GARONNE;24902.2800940608;32305.416;40234.238;44191.859;0
31580;31;VILLATE;HAUTE-GARONNE;28034.84377003833;31143.412;36792.359;37798.902;0
31581;31;VILLAUDRIC;HAUTE-GARONNE;20752.84191953733;25855.984;32104.404;32769.609;0
31582;31;VILLEFRANCHE-LAURAGAIS;HAUTE-GARONNE;24126.20298371639;26276.695;29470.771;31404.43;0
31583;31;VILLEMATIER;HAUTE-GARONNE;20653.6346513865;25651.564;31910.414;33669.391;0
31584;31;VILLEMUR-SUR-TARN;HAUTE-GARONNE;21582.60397562158;21967.43;24726.242;26979.793;0
31585;31;VILLENEUVE-DE-RIVIERE;HAUTE-GARONNE;27861.2310507744;35355.508;35323.383;33888.688;0
31586;31;VILLENEUVE-LECUSSAN;HAUTE-GARONNE;19514.00685585649;22892.953;27648.166;28405.893;0
31587;31;VILLENEUVE-LES-BOULOC;HAUTE-GARONNE;26683.30171500894;34300.391;34987.719;38217.066;0
31588;31;VILLENEUVE-TOLOSANE;HAUTE-GARONNE;30279.25123842513;31947.299;35514.371;33194.672;0
31589;31;VILLENOUVELLE;HAUTE-GARONNE;22799.77669277581;26473.621;32874.332;34976.102;0
31591;31;ESCOULIS;HAUTE-GARONNE;16856.75901525978;17381.848;21326.137;22302.342;0
31592;31;LARRA;HAUTE-GARONNE;24004.07758083452;26069.676;35720.555;39642.211;0
31593;31;CAZAC;HAUTE-GARONNE;;15379.982;21354.025;22451.607;0
32001;32;AIGNAN;GERS;17776.62387501266;18224.49;21077.268;20886.473;0
32002;32;ANSAN;GERS;17751.82205797496;17385.518;24124.156;24165.152;0
32004;32;ARBLADE-LE-BAS;GERS;20067.18155991266;20630.506;27682.758;25917.664;0
32005;32;ARBLADE-LE-HAUT;GERS;16571.69509285173;23841.828;29086.189;31804.203;0
32007;32;ARDIZAS;GERS;15139.78259273812;18234.758;25678.947;32912.305;0
32008;32;ARMENTIEUX;GERS;;16882.273;30623.582;26865.004;0
32009;32;ARMOUS-ET-CAU;GERS;15160.8170451625;15938.737;14914.965;19290.465;0
32010;32;ARROUEDE;GERS;;14581.583;21671.73;19757.662;0
32012;32;AUBIET;GERS;19658.73644641829;23097.586;26307.822;27968.836;0
32013;32;AUCH;GERS;24552.54307912404;26009.773;27227.15;26410.721;0
32014;32;AUGNAX;GERS;;20642.941;31689.846;30530.912;0
32015;32;AUJAN-MOURNEDE;GERS;15915.54575603142;18070.855;22011.77;22492.09;0
32016;32;AURADE;GERS;18710.30240501439;28934.256;34566.27;43323.25;0
32017;32;AURENSAN;GERS;18114.43090200723;19735.355;28044.164;29930.072;0
32018;32;AURIMONT;GERS;15262.2219426711;15420.728;24074.838;26924.027;0
32019;32;AUTERRIVE;GERS;24740.28341568793;30711.299;32008.836;30800.396;0
32020;32;AUX-AUSSAT;GERS;18220.54500528248;24038.406;29346.965;36563.141;0
32021;32;AVENSAC;GERS;;15057.793;24759.279;28729.775;0
32022;32;AVERON-BERGELLE;GERS;13268.65816812135;17404.744;21158.014;21802.822;0
32023;32;AVEZAN;GERS;12932.10692933122;23047.926;;32716.598;0
32024;32;AYGUETINTE;GERS;16172.98233794178;20464.365;28591.516;25750.549;0
32025;32;AYZIEU;GERS;13134.91672434841;16181.476;21591.602;23153.051;0
32026;32;BAJONNETTE;GERS;;20097.609;25498.896;26395.285;0
32027;32;BARCELONNE;GERS;23296.75487468325;25337.525;28792.119;27743.529;0
32028;32;BARCUGNAN;GERS;14605.75865879968;17775.15;18289.506;22414.045;0
32029;32;BARRAN;GERS;17810.21620948146;23888.197;26767.346;26009.49;0
32030;32;BARS;GERS;15564.23900583911;22099.326;34263.48;41091.035;0
32031;32;BASCOUS;GERS;14369.04258226259;15720.803;21871.047;27046.27;0
32032;32;BASSOUES;GERS;14723.80275001711;16986.184;20761.738;20679.41;0
32033;32;BAZIAN;GERS;13819.63524281974;16073.865;24051.963;24492.49;0
32035;32;BEAUCAIRE;GERS;17195.50788340769;18239.791;26136.158;22222.865;0
32036;32;BEAUMARCHES;GERS;17420.6079190537;20054.873;23570.877;25263.654;0
32037;32;BEAUMONT;GERS;14456.00591542011;21871.207;29449.223;31652.543;0
32038;32;BEAUPUY;GERS;20623.80968153103;28620.369;41848.859;49118.203;0
32039;32;BECCAS;GERS;;23349.061;21467.383;27018.398;0
32040;32;BEDECHAN;GERS;15740.99119561415;21097.859;29827.631;29384.416;0
32041;32;BELLEGARDE-ADOULINS;GERS;12030.13705149162;14263.234;22878.162;22876.059;0
32042;32;BELLOC-SAINT-CLAMENS;GERS;22693.03469539834;24841.098;35706.984;44706.922;0
32043;32;BELMONT;GERS;19907.69645794868;17274.643;25014.936;25341.174;0
32044;32;BERAUT;GERS;19008.86605062019;31368.189;32947.465;35568.168;0
32045;32;BERDOUES;GERS;17753.0778461794;22435.211;33572.844;32792.586;0
32046;32;BERNEDE;GERS;19193.15296962187;23976.111;29916.012;28539.6;0
32047;32;BERRAC;GERS;;24208.662;59738.047;39075.16;0
32048;32;BETCAVE-AGUIN;GERS;;19929.824;23680.324;26654.789;0
32049;32;BETOUS;GERS;;18205.389;29473.449;26536.904;0
32050;32;BETPLAN;GERS;18699.62820527664;20703.615;29779.885;23379.863;0
32051;32;BEZERIL;GERS;;15094.579;32176.008;38891.363;0
32052;32;BEZOLLES;GERS;12964.12952854446;21976.43;19446.088;19004.291;0
32053;32;BEZUES-BAJON;GERS;15183.10728579133;19316.777;22363.047;24521.426;0
32054;32;BIRAN;GERS;14529.15557832879;22104.859;33183.063;33138.793;0
32055;32;BIVES;GERS;10361.82242189204;19873.387;25325.021;27645.717;0
32057;32;BLAZIERT;GERS;22291.18246997729;24895.58;34812.848;37556.125;0
32059;32;BONAS;GERS;21456.08331402416;21531.855;32497.918;25710.365;0
32060;32;BOUCAGNERES;GERS;22385.36658531035;29536.727;31321.172;33119.621;0
32061;32;BOULAUR;GERS;18019.61889257195;38064.172;18781.889;23748.984;0
32062;32;BOURROUILLAN;GERS;21756.21669488551;23237.908;32412.453;35134.68;0
32063;32;BOUZON-GELLENAVE;GERS;18425.55242965744;23748.645;31206.662;29245.455;0
32064;32;BRETAGNE-D'ARMAGNAC;GERS;17856.68037304576;23051.383;25179.111;27022.223;0
32065;32;BROUILH-MONBERT;GERS;15627.65631016337;21529.404;29060.773;29670.752;0
32066;32;BRUGNENS;GERS;21128.63653971623;23751.383;28972.609;30803.77;0
32068;32;CADEILHAN;GERS;;19643.092;24397.096;28240.707;0
32069;32;CADEILLAN;GERS;;25343.02;28777.094;34608.938;0
32070;32;CAHUZAC-SUR-ADOUR;GERS;15673.49257962546;19009.617;20798.246;19749.682;0
32071;32;CAILLAVET;GERS;13714.77692774894;19294.898;25461.666;28397.729;0
32073;32;CAMPAGNE-D'ARMAGNAC;GERS;20473.42904404925;22127.105;28932.385;31434.463;0
32075;32;CASSAIGNE;GERS;18248.17234578018;24385.928;25715.205;30847.721;0
32076;32;CASTELNAU-BARBARENS;GERS;19624.83016489839;22576.287;25932.121;30469.205;0
32077;32;CASTELNAU-D'ANGLES;GERS;;14877.116;28101.207;25747.781;0
32078;32;CASTELNAU-D'ARBIEU;GERS;14747.66272590149;21660.326;27378.746;28892.529;0
32079;32;CASTELNAU-D'AUZAN;GERS;16286.94511749478;18758.279;22441.557;23466.463;0
32080;32;CASTELNAU-SUR-L'AUVIGNON;GERS;17625.30139637755;21911.352;28847.445;29089.826;0
32081;32;CASTELNAVET;GERS;15036.18006587176;14369.069;18585.355;21423.336;0
32082;32;CASTERA-LECTOUROIS;GERS;21500.03590117959;25242.133;45495.438;32647.662;0
32083;32;CASTERA-VERDUZAN;GERS;19738.79294445139;22761.699;25413.658;27127.82;0
32085;32;CASTET-ARROUY;GERS;16663.36763177591;17637.855;29820.336;24979.531;0
32086;32;CASTEX;GERS;15662.19048578549;19536.885;25119.656;28933.355;0
32087;32;CASTEX-D'ARMAGNAC;GERS;15617.92395157895;18295.023;22528.168;25121.074;0
32088;32;CASTILLON-DEBATS;GERS;17453.88630647138;21004.467;23819.873;24672.064;0
32089;32;CASTILLON-MASSAS;GERS;24178.00424714957;27192.494;28997.213;29586.15;0
32090;32;CASTILLON-SAVES;GERS;16125.26238617303;30480.65;31358.424;37910.133;0
32091;32;CASTIN;GERS;25239.14527990204;32127.998;36208.863;41279.266;0
32092;32;CATONVIELLE;GERS;15686.36440872097;20848.441;32917.313;31389.594;0
32093;32;CAUMONT;GERS;16937.129460344;22209.379;26599.996;27047.275;0
32094;32;CAUPENNE-D'ARMAGNAC;GERS;16653.63527319149;23638.877;29081.342;25933.543;0
32095;32;CAUSSENS;GERS;20212.53904457668;24997.709;34315.41;27916.537;0
32096;32;CAZAUBON;GERS;19728.74663881586;21370.533;23570.898;23428.475;0
32097;32;CAZAUX-D'ANGLES;GERS;13701.59115160231;19461.504;23698.605;22525.578;0
32098;32;CAZAUX-SAVES;GERS;19079.50413711998;24840.162;36832.758;39799.711;0
32099;32;CAZAUX-VILLECOMTAL;GERS;14290.24187243393;18581.334;20551.947;18144.426;0
32100;32;CAZENEUVE;GERS;14780.94111331917;15091.306;25499.221;26083.348;0
32101;32;CERAN;GERS;15089.55106456049;21595.078;24736.85;27559.775;0
32102;32;CEZAN;GERS;13062.70890259306;19808.299;23600.443;23158.482;0
32103;32;CHELAN;GERS;13838.78601293747;19153.172;26695.561;30363.184;0
32104;32;CLERMONT-POUYGUILLES;GERS;16786.12092875999;20889.223;26013.652;26548.596;0
32105;32;CLERMONT-SAVES;GERS;25323.28308959957;28851.947;35846.875;40495.98;0
32106;32;COLOGNE;GERS;19414.17169360345;19703.402;26598.326;26245.512;0
32107;32;CONDOM;GERS;20884.69968100361;23128.141;25282.041;24197.723;0
32108;32;CORNEILLAN;GERS;17385.75979638047;20999.715;28180.834;29647.697;0
32109;32;COULOUME-MONDEBAT;GERS;15637.38866874778;20288.16;20473.598;23144.781;0
32110;32;COURRENSAN;GERS;15147.94521606699;22235.598;26247.99;28310.703;0
32112;32;CRASTES;GERS;15916.17365013364;20453.996;24803.428;25133.063;0
32113;32;CRAVENCERES;GERS;14691.15225670165;17590.783;24317.156;24061.732;0
32114;32;CUELAS;GERS;;13185.998;22442.1;19717.863;0
32115;32;DEMU;GERS;16845.77086847093;22021.887;24846.217;24909.266;0
32116;32;DUFFORT;GERS;12038.92756892271;16471.242;25798.908;22794.58;0
32117;32;DURAN;GERS;29418.40842428097;32401.914;37827.551;38832.25;0
32118;32;DURBAN;GERS;17502.23415234235;22668.055;26320.924;28889.723;0
32119;32;EAUZE;GERS;19630.48121181838;22344.5;25634.557;24906.814;0
32120;32;ENCAUSSE;GERS;19322.18520762816;23179.229;32168.273;38287.184;0
32121;32;ENDOUFIELLE;GERS;17414.3289780315;29552.971;36825.953;42820.961;0
32122;32;ESCLASSAN-LABASTIDE;GERS;17924.80688313668;24320.951;31967.229;28364.172;0
32123;32;ESCORNEBOEUF;GERS;22466.05097744567;31039.539;35152.273;37551.098;0
32124;32;ESPAON;GERS;16510.78936493635;21879.443;27701.357;31061.582;0
32125;32;ESPAS;GERS;12879.36382474471;18285.139;22961.543;26330.406;0
32126;32;ESTAMPES;GERS;23058.1551158395;20459.377;24879.592;24609.178;0
32127;32;ESTANG;GERS;20226.66666187664;19759.344;22501.338;24209.332;0
32128;32;ESTIPOUY;GERS;19920.5682870442;26708.455;29511.107;31746.379;0
32129;32;ESTRAMIAC;GERS;12949.06007009117;20142.49;22173.977;22602.066;0
32130;32;FAGET-ABBATIAL;GERS;13824.97234268862;18159.674;23212.082;24399.559;0
32131;32;FLAMARENS;GERS;16623.1824092338;20503.887;27123.059;26926.883;0
32132;32;FLEURANCE;GERS;21487.16407208407;22094.203;24190.227;23090.357;0
32133;32;FOURCES;GERS;18578.130696497;21077.049;27755.492;30499.555;0
32134;32;FREGOUVILLE;GERS;17005.25597043491;23454.445;30845.76;36939.156;0
32135;32;FUSTEROUAU;GERS;15816.96638198282;18471.338;21497.637;23738.998;0
32136;32;GALIAX;GERS;21738.94960707446;21440.475;23340.402;23639.52;0
32138;32;GARRAVET;GERS;13425.94564072756;16029.267;20938.363;25353.613;0
32139;32;GAUDONVILLE;GERS;17704.10210620621;18353.479;21884.674;23336.721;0
32140;32;GAUJAC;GERS;;24803.998;24119.389;26173.318;0
32141;32;GAUJAN;GERS;;14621.238;18764.576;24914.611;0
32142;32;GAVARRET-SUR-AULOUSTE;GERS;20629.46072845102;23143.385;29691.488;27912.199;0
32143;32;GAZAUPOUY;GERS;15789.96693558734;21735.85;25824.186;30245.328;0
32144;32;GAZAX-ET-BACCARISSE;GERS;20827.24737065044;21930.141;18897.777;20176.035;0
32146;32;GIMBREDE;GERS;19465.97295703663;21035.168;24059.01;25183.977;0
32147;32;GIMONT;GERS;21196.76304980715;21965.063;24834.07;26398.779;0
32148;32;GISCARO;GERS;20157.28436358129;30729.35;43604.793;46117.77;0
32149;32;GONDRIN;GERS;17748.68258746386;19897.979;24277.904;25843.234;0
32150;32;GOUTZ;GERS;19434.2643048745;38711.777;32158.436;28652.922;0
32151;32;GOUX;GERS;;18997.982;20932.529;19376.939;0
32152;32;HAGET;GERS;19129.10777119539;25051.523;25196.096;26585.303;0
32153;32;HAULIES;GERS;23323.75432107873;21921.432;30931.826;30912.803;0
32154;32;HOMPS;GERS;12305.15466826415;18963.416;22637.045;24368.535;0
32155;32;HOUGA;GERS;19925.90538691307;21329.691;24297.236;23720.328;0
32156;32;IDRAC-RESPAILLES;GERS;17718.85761760839;20058.256;25367.135;26483.936;0
32157;32;ISLE-ARNE-(L);GERS;16833.84088052874;14733.955;24930.852;27592.504;0
32158;32;ISLE-BOUZON-(L);GERS;12841.06228450926;18893.752;26220.346;26632.525;0
32159;32;ISLE-DE-NOE;GERS;19364.56805952804;23733.049;24201.77;25352.928;0
32160;32;ISLE-JOURDAIN;GERS;23075.73615070167;26011.494;31410.572;33741.621;0
32161;32;IZOTGES;GERS;;20221.055;23810.34;25560.727;0
32162;32;JEGUN;GERS;18270.462586409;24318.25;27394.795;29219.711;0
32163;32;JU-BELLOC;GERS;14551.44581895761;14662.296;20625.68;23447.654;0
32164;32;JUILLAC;GERS;17063.65012194141;18188.137;26045.859;25969.129;0
32165;32;JUILLES;GERS;18395.09956569975;24601.789;31289.484;35593.473;0
32166;32;JUSTIAN;GERS;12415.66403025495;16771.855;20429.322;26790.574;0
32167;32;LAAS;GERS;16350.36242181904;21039.467;24458.451;24506.707;0
32169;32;LABARTHE;GERS;21043.87083591648;21666.158;30506.234;29096.313;0
32170;32;LABARTHETE;GERS;14417.39042813356;19055.469;28770.008;30764.258;0
32171;32;LABASTIDE-SAVES;GERS;17253.58808786307;22594.078;27340.865;33967.098;0
32172;32;LABEJAN;GERS;19775.52474943128;21872.176;26085.576;27479.727;0
32173;32;LABRIHE;GERS;20008.47346135505;40656.238;27321.789;32527.514;0
32174;32;LADEVEZE-RIVIERE;GERS;13615.25571254701;18378.486;20066.318;21432.846;0
32175;32;LADEVEZE-VILLE;GERS;17420.92186610481;19700.762;16988.873;17537.381;0
32176;32;LAGARDE;GERS;18029.03730410526;21654.975;28887.871;29568.68;0
32177;32;LAGARDE-HACHAN;GERS;13402.7135589454;25523.391;27270.035;27735.82;0
32178;32;LAGARDERE;GERS;;23201.018;27962.271;24254.602;0
32180;32;LAGRAULET-DU-GERS;GERS;17204.926294941;20703.363;26086.734;27163.324;0
32181;32;LAGUIAN-MAZOUS;GERS;35574.91009655192;21377.039;23959.533;24635.988;0
32182;32;LAHAS;GERS;13587.3144249982;21001.717;27628.775;30366.439;0
32183;32;LAHITTE;GERS;26664.77883899344;27313.617;37473.035;39705.867;0
32184;32;LALANNE;GERS;;20289.215;28249.385;28774.52;0
32185;32;LALANNE-ARQUE;GERS;12904.16564178241;18537.637;22482.016;23567.109;0
32186;32;LAMAGUERE;GERS;;17248.807;23387.254;26551.686;0
32187;32;LAMAZERE;GERS;17097.55640346131;31904.914;20692.988;23914.369;0
32188;32;LAMOTHE-GOAS;GERS;;24110.6;34012.633;36734.57;0
32189;32;LANNEMAIGNAN;GERS;18037.51387448524;20243.852;32908.543;29962.057;0
32190;32;LANNEPAX;GERS;16494.15017122751;17719.928;22801.564;24809.301;0
32191;32;LANNE-SOUBIRAN;GERS;19416.68327001233;18176.066;26714.813;26237.094;0
32192;32;LANNUX;GERS;20828.18921180378;21574.805;25375.887;27567.309;0
32193;32;LAREE;GERS;19638.64383514724;23630.465;29491.734;31249.955;0
32194;32;LARRESSINGLE;GERS;22277.05485267733;23578.746;30201.756;32889.117;0
32196;32;LARROQUE-ST-SERNIN;GERS;15025.50586613401;22718.914;27212.861;26431.852;0
32197;32;LARROQUE-SUR-L'OSSE;GERS;16392.11737961669;23099.947;28789.77;33399.102;0
32198;32;LARTIGUE;GERS;18584.72358457031;28818.232;31420.627;32541.943;0
32199;32;LASSERADE;GERS;19071.02756674001;24838.082;33809.391;30990.191;0
32200;32;LASSERAN;GERS;22891.44923169999;25343.74;32879.207;31808.383;0
32201;32;LASSEUBE-PROPRE;GERS;28198.09623661564;31390.691;34605.051;35962.539;0
32202;32;LAUJUZAN;GERS;16948.43155418396;21208.791;27632.275;27316.143;0
32203;32;LAURAET;GERS;13761.24109131325;20309.051;23839.486;28942.133;0
32204;32;LAVARDENS;GERS;15009.18061947628;20147.07;26260.217;25289.736;0
32205;32;LAVERAET;GERS;14443.1340863246;16458.494;20737.045;27846.313;0
32206;32;LAYMONT;GERS;15897.02288001592;19102.297;26769.75;27455.926;0
32207;32;LEBOULIN;GERS;29470.20968771416;31635.803;39147.555;41440.16;0
32208;32;LECTOURE;GERS;21009.96455439657;22445.291;25060.178;26058.578;0
32209;32;LELIN-LAPUJOLLE;GERS;17097.87035051242;22286.598;24820.967;24279.898;0
32210;32;LIAS;GERS;21824.97109907865;32580.143;42359.324;47182.211;0
32211;32;LIAS-D'ARMAGNAC;GERS;15953.21940216464;18951.713;19553.131;21529.791;0
32212;32;LIGARDES;GERS;19253.74475048614;19883.668;29048.186;30521.943;0
32213;32;LOMBEZ;GERS;21331.76028178453;23228.23;26660.287;26627.596;0
32214;32;LOUBEDAT;GERS;12905.73537703796;20532.525;21349.914;26613.15;0
32215;32;LOUBERSAN;GERS;22120.39527417334;24956.441;27424.09;25555.273;0
32216;32;LOURTIES-MONBRUN;GERS;18922.84455861599;26355.656;27711.623;29203.996;0
32217;32;LOUSLITGES;GERS;16007.5322420067;13604.517;16864.908;17784.289;0
32218;32;LOUSSOUS-DEBAT;GERS;17606.77852036205;18620.832;25449.652;29197.711;0
32219;32;LUPIAC;GERS;14096.53654189894;19676.396;23927.168;24816.223;0
32220;32;LUPPE-VIOLLES;GERS;17376.96927894938;19389.279;27086.395;26378.521;0
32221;32;LUSSAN;GERS;15885.72078617595;21121.188;26661.568;30154.652;0
32222;32;MAGNAN;GERS;21354.36446946446;22788.197;24183.76;26138.844;0
32223;32;MAGNAS;GERS;;37181.789;30597.326;26095.818;0
32224;32;MAIGNAUT-TAUZIA;GERS;23422.33369512733;21938.412;30477.916;30732.748;0
32225;32;MALABAT;GERS;;17423.385;25666.072;29013.189;0
32226;32;MANAS-BASTANOUS;GERS;;12521.271;16852.664;18178.074;0
32227;32;MANCIET;GERS;16308.29351697027;19652.191;23340.902;24519.072;0
32228;32;MANENT-MONTANE;GERS;;19990.242;28636.873;27437.311;0
32229;32;MANSEMPUY;GERS;;17201.127;29943.566;32587.477;0
32230;32;MANSENCOME;GERS;;19785.729;28188.654;23589.66;0
32231;32;MARAMBAT;GERS;17795.77464513038;47172.961;26509.463;27265.865;0
32233;32;MARCIAC;GERS;18711.55819321883;22859.053;23840.896;23296.096;0
32234;32;MARESTAING;GERS;20862.72338742589;26382.789;34518.594;39393.879;0
32235;32;MARGOUET-MEYMES;GERS;16189.30758459951;17697.658;22546.373;21741.686;0
32236;32;MARGUESTAU;GERS;;19539.719;25662.813;27539.061;0
32237;32;MARSAN;GERS;19693.27062204041;25222.508;29836.234;29652.563;0
32238;32;MARSEILLAN;GERS;;17103.08;23035.307;20200.346;0
32239;32;MARSOLAN;GERS;17215.28654762763;19212.139;31338.332;28781.117;0
32241;32;MAS-D'AUVIGNON;GERS;17276.50622259412;20822.762;26160.119;26839.633;0
32242;32;MASSEUBE;GERS;20445.48775650045;21301.902;23675.805;23814.561;0
32243;32;MAULEON-D'ARMAGNAC;GERS;15927.16179692249;19089.41;24977.408;28009.529;0
32244;32;MAULICHERES;GERS;22220.5443834775;21218.953;28743.58;26744.611;0
32245;32;MAUMUSSON-LAGUIAN;GERS;30418.95767616918;29193.01;30651.174;31716.945;0
32246;32;MAUPAS;GERS;13279.96026196132;16846.646;21346.906;22237.305;0
32247;32;MAURENS;GERS;18473.5863284773;26651.17;34653.289;37368.754;0
32248;32;MAUROUX;GERS;15508.35643074149;20215.756;28341.82;26341.635;0
32249;32;MAUVEZIN;GERS;19813.51234261562;22586.355;24978.9;24855.287;0
32250;32;MEILHAN;GERS;;23113.895;35867.488;30405.037;0
32251;32;MERENS;GERS;;15961.938;28944.953;31025.709;0
32252;32;MIELAN;GERS;18138.60482494272;21365.369;22868.871;23120.77;0
32253;32;MIRADOUX;GERS;19577.73810723186;24024.902;25676.557;27155.904;0
32254;32;MIRAMONT-D'ASTARAC;GERS;21115.76471062072;27560.275;29213.967;29654.631;0
32255;32;MIRAMONT-LATOUR;GERS;18440.93583516184;21632.188;25698.682;28234.787;0
32256;32;MIRANDE;GERS;20671.84358035089;22397.137;24201.789;25026.059;0
32257;32;MIRANNES;GERS;19919.31249883975;28189.891;26868.404;28216.078;0
32258;32;MIREPOIX;GERS;21547.75585294835;24119.111;29100.668;31738.816;0
32260;32;MONBARDON;GERS;;14327.018;22046.805;19492.184;0
32261;32;MONBLANC;GERS;18715.63950488326;22020.994;26289.527;28375.65;0
32262;32;MONBRUN;GERS;21537.0816532106;26523.664;41447.758;42214.766;0
32263;32;MONCASSIN;GERS;14090.25760087673;16366.258;27871.658;51867.031;0
32264;32;MONCLAR;GERS;19003.52895075131;18275.611;27833.344;25826.438;0
32265;32;MONCLAR-SUR-L'OSSE;GERS;17405.2245135493;17971.828;50788.387;27704.27;0
32266;32;MONCORNEIL-GRAZAN;GERS;15865.31422785379;21389.428;26819.348;30239.018;0
32267;32;MONFERRAN-PLAVES;GERS;;21112.074;23200.672;20823.195;0
32268;32;MONFERRAN-SAVES;GERS;20879.99047523695;22596.398;25465.779;28310.59;0
32269;32;MONFORT;GERS;17736.12470541945;21827.541;28821.783;27338.43;0
32270;32;MONGAUZY;GERS;;19450.986;26742.166;27631.207;0
32271;32;MONGUILHEM;GERS;13794.20553167982;15048.66;16970.178;18268.832;0
32272;32;MONLAUR-BERNET;GERS;13848.51837152188;15629.834;25510.918;29010.945;0
32273;32;MONLEZUN;GERS;16432.61654920991;17844.83;23059.52;27930.365;0
32274;32;MONLEZUN-D'ARMAGNAC;GERS;15205.71147347126;18631.633;22498.426;24059.275;0
32276;32;MONTADET;GERS;20029.82186083055;23420.012;28553.186;28334.785;0
32277;32;MONTAMAT;GERS;20825.67763539489;26791.914;33412.602;31037.232;0
32278;32;MONTAUT;GERS;12932.10692933122;15926.203;24729.789;22403.418;0
32279;32;MONTAUT-LES-CRENEAUX;GERS;26525.07240124941;30812.475;33182.676;34809.641;0
32280;32;MONT-D'ASTARAC;GERS;;20596.605;27985.816;22117.732;0
32281;32;MONT-DE-MARRAST;GERS;12570.43992645227;14565.656;22349.803;24963.725;0
32282;32;MONTEGUT;GERS;29182.3202418461;34528.305;40679.91;37676.211;0
32283;32;MONTEGUT-ARROS;GERS;20238.28270276772;24030.529;25468.313;26508.482;0
32284;32;MONTEGUT-SAVES;GERS;;16628.949;27969.068;21873.824;0
32285;32;MONTESQUIOU;GERS;17023.15095234819;21225.066;24306.188;24258.355;0
32286;32;MONTESTRUC-SUR-GERS;GERS;20022.60107865501;21344.545;25157.461;26731.648;0
32287;32;MONTIES;GERS;;13899.271;20978.152;21131.811;0
32288;32;MONTIRON;GERS;21571.30188178161;29844.066;30207.441;36144.438;0
32289;32;MONTPEZAT;GERS;14952.35620322533;23073.795;29420.502;30343.566;0
32290;32;MONTREAL;GERS;19216.69899845514;20313.426;25080.107;25345.625;0
32291;32;MORMES;GERS;16666.19315523589;20847.523;25661.494;28388.314;0
32292;32;MOUCHAN;GERS;17468.95576492467;21763.74;26287.328;28197.404;0
32293;32;MOUCHES;GERS;16040.49668237328;22949.465;25304.646;22124.227;0
32294;32;MOUREDE;GERS;;18933.855;25347.211;27772.832;0
32295;32;NIZAS;GERS;15812.88507031838;26830.311;33645.777;33442.391;0
32296;32;NOGARO;GERS;20671.84358035089;21434.594;23021.725;22996.689;0
32297;32;NOILHAN;GERS;19517.14632636759;21217.91;27857.482;32116.92;0
32298;32;NOUGAROULET;GERS;20124.63387026582;25958.369;30902.621;31710.594;0
32299;32;NOULENS;GERS;15851.81450465605;18616.898;23185.781;27305.396;0
32300;32;ORBESSAN;GERS;20779.8413659328;22977.939;27585.102;30086.791;0
32301;32;ORDAN-LARROQUE;GERS;31688.24560380769;28799.99;33734.559;34765.137;0
32302;32;ORNEZAN;GERS;18747.03420999428;22875.201;27826.76;27432.242;0
32304;32;PANASSAC;GERS;18690.83768784555;19684.137;23360.924;23132.527;0
32305;32;PANJAS;GERS;18826.77676097627;21074.887;24406.008;28789.355;0
32306;32;PAUILHAC;GERS;22738.87096486043;25015.91;33377.32;29500.367;0
32307;32;PAVIE;GERS;31168.34928716921;35480.246;34607.516;33467.672;0
32308;32;PEBEES;GERS;;21487.684;26512.381;34332.383;0
32309;32;PELLEFIGUE;GERS;17276.50622259412;26354.375;29995.58;28088.779;0
32310;32;PERCHEDE;GERS;17716.97393530172;21151.695;24404.689;27362.629;0
32311;32;PERGAIN-TAILLAC;GERS;13718.23034531115;17604.773;21258.42;23572.953;0
32312;32;PESSAN;GERS;25035.39364373152;35757.363;35200.465;32674.566;0
32313;32;PESSOULENS;GERS;19998.74110277064;25281.123;32709.197;31297.648;0
32314;32;PEYRECAVE;GERS;17592.33695601098;21532.602;27803.113;26058.301;0
32315;32;PEYRUSSE-GRANDE;GERS;13700.33536339787;19151.277;24315.109;25544.889;0
