dep;codecommune;nomcommune;nomdep;PO0_electeurs1992;PO0_electeurs2002;PO0_electeurs2012;PO0_electeurs2022;DBL_bug
66;66162;RIGARDA;PYRENEES-ORIENTALES;148.17825;186.3;386.38062;513.31818;0
66;66164;RIVESALTES;PYRENEES-ORIENTALES;5156.0439;5958.8306;6102.6196;7114.6592;0
66;66165;RODES;PYRENEES-ORIENTALES;308.34766;419.14197;472.57562;430.12149;0
66;66166;SAHORRE;PYRENEES-ORIENTALES;255.74503;265.10342;279.74469;285.82233;0
66;66167;SAILLAGOUSE;PYRENEES-ORIENTALES;540.88202;615.39343;742.74634;792.7829;0
66;66168;SAINT-ANDRE;PYRENEES-ORIENTALES;1793.4446;2065.6201;2573.8174;2885.3362;0
66;66169;SAINT-ARNAC;PYRENEES-ORIENTALES;61.472725;81.84375;100.98947;104.0;0
66;66170;SAINTE-COLOMBE-DE-LA-COMMANDERIE;PYRENEES-ORIENTALES;67.70224;84.192665;114.7493;127.80368;0
66;66171;SAINT-CYPRIEN;PYRENEES-ORIENTALES;5677.231;7267.3403;8619.9629;10178.738;0
66;66172;SAINT-ESTEVE;PYRENEES-ORIENTALES;7426.5518;8068.8013;9081.2373;8898.5889;0
66;66173;SAINT-FELIU-D'AMONT;PYRENEES-ORIENTALES;453.6077;508.21735;625.03601;923.70825;0
66;66174;SAINT-FELIU-D'AVALL;PYRENEES-ORIENTALES;1436.8612;1600.4944;1771.2169;2275.9731;0
66;66175;SAINT-GENIS-DES-FONTAINES;PYRENEES-ORIENTALES;1505.8138;2015.6582;2217.9368;2230.1936;0
66;66176;SAINT-HIPPOLYTE;PYRENEES-ORIENTALES;1109.0814;1438.7555;1978.1532;2607.6299;0
66;66177;SAINT-JEAN-LASSEILLE;PYRENEES-ORIENTALES;326.86957;393.03564;776.4646;957.34149;0
66;66178;SAINT-JEAN-PLA-DE-CORTS;PYRENEES-ORIENTALES;1137.303;1382.4957;1575.3057;1811.4281;0
66;66179;SAINT-LAURENT-DE-CERDANS;PYRENEES-ORIENTALES;1139.4078;984.00122;917.62488;820.81128;0
66;66180;SAINT-LAURENT-DE-LA-SALANQUE;PYRENEES-ORIENTALES;5067.7134;6191.8535;7457.0371;7814.6929;0
66;66181;SAINTE-LEOCADIE;PYRENEES-ORIENTALES;84.75;107.98329;103.13907;87.0;0
66;66182;SAINTE-MARIE;PYRENEES-ORIENTALES;1802.3293;2732.678;3683.6877;3943.6877;0
66;66183;SAINT-MARSAL;PYRENEES-ORIENTALES;59.892818;65.706665;68.703995;47.225807;0
66;66184;SAINT-MARTIN;PYRENEES-ORIENTALES;47.834484;46.200001;49.606781;35.294338;0
66;66185;SAINT-MICHEL-DE-LLOTES;PYRENEES-ORIENTALES;178.24736;213.29497;280.71637;290.18753;0
66;66186;SAINT-NAZAIRE;PYRENEES-ORIENTALES;1515.951;1784.0369;1971.6764;2390.4905;0
66;66187;SAINT-PAUL-DE-FENOUILLET;PYRENEES-ORIENTALES;1595.0111;1475.7559;1421.394;1531.5239;0
66;66188;SAINT-PIERRE-DELS-FORCATS;PYRENEES-ORIENTALES;145.41396;180.57169;189.5612;239.66083;0
66;66189;SALEILLES;PYRENEES-ORIENTALES;2474.6873;2967.0925;3672.0354;4511.5562;0
66;66190;SALSES-LE-CHATEAU;PYRENEES-ORIENTALES;1874.3945;2105.8184;2363.8665;2677.4907;0
66;66192;SAUTO;PYRENEES-ORIENTALES;71.009491;67.382088;80.247055;71.952942;0
66;66193;SERDINYA;PYRENEES-ORIENTALES;174.89212;176.284;163.38348;178.55188;0
66;66194;SERRALONGUE;PYRENEES-ORIENTALES;172.019;185.60532;164.35634;135.40665;0
66;66195;SOLER;PYRENEES-ORIENTALES;3739.8855;4451.1299;5385.5908;5644.8877;0
66;66196;SOREDE;PYRENEES-ORIENTALES;1846.4546;2213.6982;2520.7112;2765.3005;0
66;66198;SOURNIA;PYRENEES-ORIENTALES;321.4071;332.06583;411.73599;338.95193;0
66;66199;TAILLET;PYRENEES-ORIENTALES;53.163635;59.87952;83.05954;58.994152;0
66;66201;TARERACH;PYRENEES-ORIENTALES;46.0;36.707317;37.239998;20.487804;0
66;66202;TARGASSONNE;PYRENEES-ORIENTALES;94.400002;145.34248;147.25;141.53021;0
66;66203;TAULIS;PYRENEES-ORIENTALES;50.869114;37.613056;41.399998;44.967033;0
66;66204;TAURINYA;PYRENEES-ORIENTALES;209.75609;244.07707;247.97075;214.36057;0
66;66205;TAUTAVEL;PYRENEES-ORIENTALES;620.06952;663.21063;689.54944;687.54962;0
66;66206;TECH;PYRENEES-ORIENTALES;86.736839;52.5;70.689888;38.281345;0
66;66207;TERRATS;PYRENEES-ORIENTALES;378.66278;414.43958;508.93088;549.7016;0
66;66208;THEZA;PYRENEES-ORIENTALES;753.06122;925.60809;1164.9768;1743.2528;0
66;66210;THUIR;PYRENEES-ORIENTALES;4938.0649;5392.4438;5609.2339;6577.8784;0
66;66211;TORDERES;PYRENEES-ORIENTALES;64.001183;103.69541;119.76048;150.26999;0
66;66212;TORREILLES;PYRENEES-ORIENTALES;1279.8085;1835.5149;2515.0549;2740.45;0
66;66213;TOULOUGES;PYRENEES-ORIENTALES;3586.0417;4126.1841;4898.5063;5718.415;0
66;66214;TRESSERRE;PYRENEES-ORIENTALES;353.93216;487.38873;678.15515;827.39642;0
66;66215;TREVILLACH;PYRENEES-ORIENTALES;84.316277;80.545883;108.4;146.16914;0
66;66216;TRILLA;PYRENEES-ORIENTALES;30.821053;44.349487;53.028572;37.124043;0
66;66217;TROUILLAS;PYRENEES-ORIENTALES;993.28571;1093.0063;1353.5532;1596.3982;0
66;66218;UR;PYRENEES-ORIENTALES;216.11739;238.55028;250.67773;250.69847;0
66;66219;URBANYA;PYRENEES-ORIENTALES;24.967569;31.430935;7.3142858;50.608696;0
66;66220;VALCEBOLLERE;PYRENEES-ORIENTALES;31.829786;29.520458;47.0;33.105263;0
66;66221;VALMANYA;PYRENEES-ORIENTALES;18.225;12.495999;37.714287;18.599998;0
66;66222;VERNET-LES-BAINS;PYRENEES-ORIENTALES;1162.7266;1192.8002;1139.5137;1152.3279;0
66;66223;VILLEFRANCHE-DE-CONFLENT;PYRENEES-ORIENTALES;201.31918;188.14546;184.71901;135.07635;0
66;66224;VILLELONGUE-DE-LA-SALANQUE;PYRENEES-ORIENTALES;1494.2706;1911.3683;2356.8062;2394.1584;0
66;66225;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;647.76886;861.14258;1150.689;1399.0017;0
66;66226;VILLEMOLAQUE;PYRENEES-ORIENTALES;560.59412;722.52325;851.81879;1084.7469;0
66;66227;VILLENEUVE-DE-LA-RAHO;PYRENEES-ORIENTALES;2155.5735;2711.9917;2941.1697;3359.3064;0
66;66228;VILLENEUVE-LA-RIVIERE;PYRENEES-ORIENTALES;672.55878;826.8869;942.03326;1099.0643;0
66;66230;VINCA;PYRENEES-ORIENTALES;1311.6132;1391.2367;1542.3243;1651.8918;0
66;66231;VINGRAU;PYRENEES-ORIENTALES;345.62875;387.0827;484.81802;421.08246;0
66;66233;VIVES;PYRENEES-ORIENTALES;61.290112;100.07272;121.64911;155.73355;0
66;66234;VIVIER;PYRENEES-ORIENTALES;94.302437;77.052979;76.764709;54.870968;0
67;67001;ACHENHEIM;BAS-RHIN;1384.2472;1637.4153;1649.8657;1926.49;0
67;67002;ADAMSWILLER;BAS-RHIN;283.65295;322.56921;325.28305;327.70825;0
67;67003;ALBE;BAS-RHIN;342.3175;353.7132;360.78491;337.0889;0
67;67004;ALLENWILLER;BAS-RHIN;747.00488;922.07288;1115.4437;1172.8801;0
67;67005;ALTECKENDORF;BAS-RHIN;552.78632;569.35352;645.91791;652.73206;0
67;67006;ALTENHEIM;BAS-RHIN;167.98059;188.01128;175.44739;205.18434;0
67;67008;ALTORF;BAS-RHIN;735.76855;843.29254;990.59998;1230.3375;0
67;67009;ALTWILLER;BAS-RHIN;329.08203;285.58438;286.18008;305.0661;0
67;67010;ANDLAU;BAS-RHIN;1278.4159;1387.6969;1421.545;1378.8428;0
67;67011;ARTOLSHEIM;BAS-RHIN;497.66519;546.36993;666.9342;767.83276;0
67;67012;ASCHBACH;BAS-RHIN;361.10413;459.59421;525.51501;406.07391;0
67;67013;ASSWILLER;BAS-RHIN;179.83257;182.78117;229.33549;239.47301;0
67;67016;AVOLSHEIM;BAS-RHIN;433.38443;531.89398;595.80719;639.09363;0
67;67017;BAERENDORF;BAS-RHIN;235.60402;222.40466;240.18848;227.57559;0
67;67018;BALBRONN;BAS-RHIN;443.67273;498.96222;512.32629;499.00894;0
67;67019;BALDENHEIM;BAS-RHIN;691.72772;726.23492;865.51917;973.39294;0
67;67020;BAREMBACH;BAS-RHIN;648.00922;639.90991;650.23987;538.0343;0
67;67021;BARR;BAS-RHIN;3272.9392;4097.1973;4879.4038;5249.5278;0
67;67022;BASSEMBERG;BAS-RHIN;173.45128;184.27492;197.69662;174.85583;0
67;67023;BATZENDORF;BAS-RHIN;547.62109;665.37482;733.10248;847.03961;0
67;67025;BEINHEIM;BAS-RHIN;1082.9204;1146.0111;1225.3893;1107.9432;0
67;67026;BELLEFOSSE;BAS-RHIN;;101.45373;117.92;143.70709;0
67;67027;BELMONT;BAS-RHIN;;117.176;129.67442;155.86111;0
67;67028;BENFELD;BAS-RHIN;3175.2263;3601.1228;4052.6477;4411.3179;0
67;67029;BERG;BAS-RHIN;323.64215;314.22058;339.39136;287.72665;0
67;67030;BERGBIETEN;BAS-RHIN;354.87604;399.91016;521.8399;563.67334;0
67;67031;BERNARDSWILLER;BAS-RHIN;828.29742;915.95776;1080.5833;1111.9811;0
67;67032;BERNARDVILLE;BAS-RHIN;120.4898;150.1026;177.04953;127.95881;0
67;67033;BERNOLSHEIM;BAS-RHIN;335.37589;385.18973;467.8158;451.32846;0
67;67034;BERSTETT;BAS-RHIN;1318.3647;1532.7045;1778.0304;1932.3833;0
67;67035;BERSTHEIM;BAS-RHIN;249.94597;271.54068;327.20001;356.19464;0
67;67036;BETTWILLER;BAS-RHIN;236.26936;247.19264;247.16434;255.75891;0
67;67037;BIBLISHEIM;BAS-RHIN;235.48564;269.2626;257.01053;332.43646;0
67;67038;BIETLENHEIM;BAS-RHIN;181.90572;205.22203;240.27026;236.51221;0
67;67039;BILWISHEIM;BAS-RHIN;248.50652;294.50693;295.2117;514.92694;0
67;67040;BINDERNHEIM;BAS-RHIN;566.31879;604.59998;730.65613;741.45068;0
67;67043;BISCHHEIM;BAS-RHIN;10709.157;11551.909;11974.657;11513.014;0
67;67044;BISCHHOLTZ;BAS-RHIN;164.76941;202.25803;199.37872;228.29843;0
67;67045;BISCHOFFSHEIM;BAS-RHIN;1689.4802;2072.198;2474.6558;2786.3545;0
67;67046;BISCHWILLER;BAS-RHIN;7290.9141;7841.0044;8575.5918;9203.1865;0
67;67047;BISSERT;BAS-RHIN;104.35069;103.74815;132.42609;98.740173;0
67;67048;BITSCHHOFFEN;BAS-RHIN;307.01526;309.18549;340.52161;434.38712;0
67;67049;BLAESHEIM;BAS-RHIN;820.08569;1031.5735;1018.835;1009.8618;0
67;67051;BLIENSCHWILLER;BAS-RHIN;221.192;246.16159;255.02927;239.41393;0
67;67052;BOERSCH;BAS-RHIN;1343.4126;1603.7352;1809.5006;2051.0605;0
67;67053;BOESENBIESEN;BAS-RHIN;187.74269;217.01918;224.27452;283.30316;0
67;67054;BOLSENHEIM;BAS-RHIN;324.75296;349.87991;339.01245;390.54361;0
67;67055;BOOFZHEIM;BAS-RHIN;790.74622;834.15289;900.37225;1083.3463;0
67;67056;BOOTZHEIM;BAS-RHIN;250.81577;328.79245;473.52838;617.22632;0
67;67057;BOSSELSHAUSEN;BAS-RHIN;;;126.7361;166.65518;0
67;67058;BOSSENDORF;BAS-RHIN;205.30794;222.88745;289.97733;308.332;0
67;67059;BOURG-BRUCHE;BAS-RHIN;266.74704;301.83325;334.1011;318.65948;0
67;67060;BOURGHEIM;BAS-RHIN;231.83842;302.17828;399.30576;378.34973;0
67;67061;BOUXWILLER;BAS-RHIN;2642.8965;2773.5466;2915.3147;2536.6785;0
67;67062;BREITENAU;BAS-RHIN;177.50494;210.72562;248.20197;259.74921;0
67;67063;BREITENBACH;BAS-RHIN;482.00198;540.0863;526.25897;578.53455;0
67;67065;BREUSCHWICKERSHEIM;BAS-RHIN;826.29059;922.38458;1049.9196;954.10492;0
67;67066;BROQUE;BAS-RHIN;1941.488;1984.8865;2139.7771;1907.6735;0
67;67067;BRUMATH;BAS-RHIN;6065.0137;6953.9287;7697.5278;8001.9453;0
67;67068;BUSWILLER;BAS-RHIN;138.64836;135.31371;154.39436;215.34317;0
67;67069;BUHL;BAS-RHIN;333.56268;373.20499;365.93668;310.59924;0
67;67070;BURBACH;BAS-RHIN;208.60825;236.34241;242.61819;225.91763;0
67;67071;BUST;BAS-RHIN;311.44876;314.93958;324.75;450.07864;0
67;67072;BUTTEN;BAS-RHIN;558.13916;519.18976;518.05981;542.06;0
67;67073;CHATENOIS;BAS-RHIN;2291.3958;2624.6121;3033.5874;3336.4185;0
67;67074;CLEEBOURG;BAS-RHIN;456.88361;486.49765;518.3139;566.82477;0
67;67075;CLIMBACH;BAS-RHIN;333.02942;331.16016;342.80603;302.14902;0
67;67076;COLROY-LA-ROCHE;BAS-RHIN;344.42184;385.04892;357.42148;448.95432;0
67;67077;COSSWILLER;BAS-RHIN;304.91937;373.96832;469.17688;483.54114;0
67;67078;CRASTATT;BAS-RHIN;142.78897;151.19159;162.16338;209.71922;0
67;67079;CROETTWILLER;BAS-RHIN;72.536369;85.657913;94.212044;75.995163;0
67;67080;DACHSTEIN;BAS-RHIN;789.72125;956.04169;1276.4264;1564.698;0
67;67081;DAHLENHEIM;BAS-RHIN;381.58752;439.69525;526.28217;613.86597;0
67;67082;DALHUNDEN;BAS-RHIN;636.72931;683.6192;752.23218;964.24683;0
67;67083;DAMBACH;BAS-RHIN;557.31366;575.46149;622.33472;594.31628;0
67;67084;DAMBACH-LA-VILLE;BAS-RHIN;1399.9172;1460.9031;1572.7798;1978.0771;0
67;67085;DANGOLSHEIM;BAS-RHIN;382.54529;414.39999;497.82236;522.12427;0
67;67086;DAUBENSAND;BAS-RHIN;210.1308;244.96469;272.30771;402.46725;0
67;67087;DAUENDORF;BAS-RHIN;1038.2358;1151.6162;1177.0582;1185.5229;0
67;67088;DEHLINGEN;BAS-RHIN;269.25;280.56595;311.65561;266.67471;0
67;67089;DETTWILLER;BAS-RHIN;1912.8395;2030.6635;2078.8274;2113.6409;0
67;67090;DIEBOLSHEIM;BAS-RHIN;351.66907;390.43423;450.9566;480.71387;0
67;67091;DIEDENDORF;BAS-RHIN;263.78229;234.61053;261.50092;280.69446;0
67;67092;DIEFFENBACH-AU-VAL;BAS-RHIN;387.52148;425.44202;436.25522;527.39148;0
67;67093;DIEFFENBACH-LES-WOERTH;BAS-RHIN;289.68085;275.87051;263.1373;257.51041;0
67;67094;DIEFFENTHAL;BAS-RHIN;154.31406;164.99918;200.39999;192.09923;0
67;67095;DIEMERINGEN;BAS-RHIN;1145.3988;1275.2267;1287.6565;1370.7177;0
67;67096;DIMBSTHAL;BAS-RHIN;191.01913;203.38499;201.57678;308.33447;0
67;67097;DINGSHEIM;BAS-RHIN;835.19244;875.64685;1010.3444;956.2428;0
67;67098;DINSHEIM-SUR-BRUCHE;BAS-RHIN;1023.5653;1010.1835;1040.5348;1162.4918;0
67;67099;DOMFESSEL;BAS-RHIN;222.04333;206.59189;225.99736;192.06412;0
67;67100;DONNENHEIM;BAS-RHIN;173.51688;175.61928;205.49007;295.78934;0
67;67101;DORLISHEIM;BAS-RHIN;1666.0;1734.9663;1953.8304;2308.0374;0
67;67102;DOSSENHEIM-KOCHERSBERG;BAS-RHIN;118.6879;147.61107;184.06609;305.93997;0
67;67103;DOSSENHEIM-SUR-ZINSEL;BAS-RHIN;846.17529;877.35388;886.60358;807.79907;0
67;67104;DRACHENBRONN-BIRLENBACH;BAS-RHIN;607.14832;650.13434;675.76678;280.76761;0
67;67105;DRULINGEN;BAS-RHIN;935.73022;1006.7296;1069.1859;1079.0365;0
67;67106;DRUSENHEIM;BAS-RHIN;3253.6262;3564.1223;3843.7256;4168.7842;0
67;67107;DUNTZENHEIM;BAS-RHIN;395.94061;412.39752;473.23312;536.96576;0
67;67108;DUPPIGHEIM;BAS-RHIN;1030.4705;1169.2933;1206.5005;1212.007;0
67;67109;DURNINGEN;BAS-RHIN;350.14783;403.01563;512.59131;526.52173;0
67;67110;DURRENBACH;BAS-RHIN;700.65442;767.3092;825.88086;943.01782;0
67;67111;DURSTEL;BAS-RHIN;334.25421;323.30792;326.15738;338.29471;0
67;67112;DUTTLENHEIM;BAS-RHIN;1655.476;1927.2239;2148.6016;2337.0488;0
67;67113;EBERBACH-SELTZ;BAS-RHIN;246.19606;247.3299;262.85278;248.67664;0
67;67115;EBERSHEIM;BAS-RHIN;1257.3771;1363.6624;1755.6285;1817.7354;0
67;67116;EBERSMUNSTER;BAS-RHIN;343.04425;364.93518;371.36362;423.58002;0
67;67117;ECKARTSWILLER;BAS-RHIN;346.39157;352.36703;359.60001;388.3558;0
67;67118;ECKBOLSHEIM;BAS-RHIN;4053.7053;4621.79;4970.3975;5653.2466;0
67;67119;ECKWERSHEIM;BAS-RHIN;785.29034;1003.5254;1099.0469;1252.2118;0
67;67120;EICHHOFFEN;BAS-RHIN;306.89099;322.66757;408.9964;418.66702;0
67;67121;ELSENHEIM;BAS-RHIN;429.28293;531.10187;592.79999;553.61694;0
67;67122;WANGENBOURG-ENGENTHAL;BAS-RHIN;949.76129;1022.0836;1123.525;1069.8081;0
67;67123;ENGWILLER;BAS-RHIN;324.93839;339.62634;359.11087;384.90094;0
67;67124;ENTZHEIM;BAS-RHIN;1221.3547;1325.4857;1556.4987;1879.838;0
67;67125;EPFIG;BAS-RHIN;1343.1462;1456.8101;1712.1416;1839.0961;0
67;67126;ERCKARTSWILLER;BAS-RHIN;165.97714;188.15625;246.61964;254.48674;0
67;67127;ERGERSHEIM;BAS-RHIN;571.88068;729.59937;919.14429;1100.8958;0
67;67128;ERNOLSHEIM-BRUCHE;BAS-RHIN;1058.3083;1257.2743;1375.6688;1501.6606;0
67;67129;ERNOLSHEIM-LES-SAVERNE;BAS-RHIN;402.18695;460.2742;458.65829;495.10815;0
67;67130;ERSTEIN;BAS-RHIN;6314.8242;7204.5879;8218.4297;8396.3477;0
67;67131;ESCHAU;BAS-RHIN;2913.7722;3474.4734;3579.7507;4600.2202;0
67;67132;ESCHBACH;BAS-RHIN;721.591;748.96423;721.61816;757.31628;0
67;67133;ESCHBOURG;BAS-RHIN;413.62204;370.11072;372.74274;391.93973;0
67;67134;ESCHWILLER;BAS-RHIN;138.87253;146.04797;135.125;124.31187;0
67;67135;ETTENDORF;BAS-RHIN;485.63599;579.56854;643.4295;635.0683;0
67;67136;EYWILLER;BAS-RHIN;194.11017;204.64706;205.36177;195.68381;0
67;67137;FEGERSHEIM;BAS-RHIN;2971.9089;3473.8506;4086.3315;4373.7583;0
67;67138;FESSENHEIM-LE-BAS;BAS-RHIN;199.98801;290.83456;420.40228;462.44775;0
67;67139;FLEXBOURG;BAS-RHIN;261.26511;301.33481;369.46219;415.89261;0
67;67140;FORSTFELD;BAS-RHIN;396.04901;419.36819;474.47684;460.3042;0
67;67141;FORSTHEIM;BAS-RHIN;390.13141;426.46738;452.67007;435.63968;0
67;67142;FORT-LOUIS;BAS-RHIN;140.03134;157.59091;198.07347;136.7896;0
67;67143;FOUCHY;BAS-RHIN;413.78024;449.45468;496.39014;489.82257;0
67;67144;FOUDAY;BAS-RHIN;;256.75082;296.06055;255.93785;0
67;67145;FRIEDOLSHEIM;BAS-RHIN;115.11111;164.22534;203.95372;198.38748;0
67;67146;FRIESENHEIM;BAS-RHIN;369.28616;398.80728;455.0242;497.6123;0
67;67147;FROESCHWILLER;BAS-RHIN;384.21494;417.97665;430.19772;311.98669;0
67;67148;FROHMUHL;BAS-RHIN;155.61386;144.55;153.11703;72.794609;0
67;67149;FURCHHAUSEN;BAS-RHIN;233.30286;282.82828;300.59512;344.87283;0
67;67150;FURDENHEIM;BAS-RHIN;646.98944;745.65808;946.44586;1125.7482;0
67;67151;GAMBSHEIM;BAS-RHIN;2867.1836;3105.6113;3529.2334;4127.2456;0
67;67152;GEISPOLSHEIM;BAS-RHIN;4309.9468;5176.5996;5370.9995;5725.0938;0
67;67153;GEISWILLER;BAS-RHIN;270.94287;302.61139;306.52631;361.17621;0
67;67154;GERSTHEIM;BAS-RHIN;2105.9446;2108.3174;2391.6763;2651.29;0
67;67155;GERTWILLER;BAS-RHIN;566.59698;627.41711;875.23407;980.58459;0
67;67156;GEUDERTHEIM;BAS-RHIN;1473.6917;1717.0645;1838.4939;2142.1309;0
67;67159;GOERLINGEN;BAS-RHIN;128.10347;157.92464;185.73;133.23572;0
67;67160;GOERSDORF;BAS-RHIN;708.05194;782.24408;870.67499;889.935;0
67;67161;GOTTENHOUSE;BAS-RHIN;238.90685;293.716;314.42072;335.01978;0
67;67162;GOTTESHEIM;BAS-RHIN;227.58751;230.52721;289.19998;206.06837;0
67;67163;GOUGENHEIM;BAS-RHIN;291.83548;318.44159;432.07077;395.24252;0
67;67164;GOXWILLER;BAS-RHIN;540.12128;554.18048;638.31714;671.16858;0
67;67165;GRANDFONTAINE;BAS-RHIN;273.09018;282.68585;324.01184;312.51599;0
67;67166;GRASSENDORF;BAS-RHIN;123.2;122.22856;157.6414;248.55106;0
67;67167;GRENDELBRUCH;BAS-RHIN;762.8042;894.03485;999.07916;892.63354;0
67;67168;GRESSWILLER;BAS-RHIN;867.48181;993.45496;1280.259;1297.934;0
67;67169;GRIES;BAS-RHIN;1854.4459;2058.4614;2202.6526;2476.9417;0
67;67172;GRIESHEIM-PRES-MOLSHEIM;BAS-RHIN;1129.5065;1344.428;1549.2617;1948.814;0
67;67173;GRIESHEIM-SUR-SOUFFEL;BAS-RHIN;827.25806;889.13647;882.83282;842.77179;0
67;67174;GUMBRECHTSHOFFEN;BAS-RHIN;887.61713;944.15387;940.25842;1009.1732;0
67;67176;GUNDERSHOFFEN;BAS-RHIN;2386.8577;2540.6675;2623.3333;2926.4214;0
67;67177;GUNSTETT;BAS-RHIN;472.20215;536.0235;553.42017;493.11554;0
67;67178;GUNGWILLER;BAS-RHIN;167.79741;184.25197;228.03371;210.50613;0
67;67179;HAEGEN;BAS-RHIN;445.22736;490.02069;520.60461;423.45697;0
67;67180;HAGUENAU;BAS-RHIN;20625.383;24094.738;25619.924;27390.941;0
67;67181;HANDSCHUHEIM;BAS-RHIN;203.49001;215.11481;221.2946;240.65685;0
67;67182;HANGENBIETEN;BAS-RHIN;822.61121;1014.5251;1123.0542;1485.8268;0
67;67183;HARSKIRCHEN;BAS-RHIN;633.12622;617.88934;678.72339;702.26294;0
67;67184;HATTEN;BAS-RHIN;1251.719;1354.6227;1459.2833;1325.0172;0
67;67185;HATTMATT;BAS-RHIN;503.08694;472.74524;516.99646;584.66705;0
67;67186;HEGENEY;BAS-RHIN;233.96155;292.65894;268.79999;283.8725;0
67;67187;HEIDOLSHEIM;BAS-RHIN;232.33688;287.92108;357.20734;535.06055;0
67;67188;HEILIGENBERG;BAS-RHIN;348.76874;432.71423;499.13004;606.45496;0
67;67189;HEILIGENSTEIN;BAS-RHIN;521.15558;668.65656;733.31427;831.47357;0
67;67190;HENGWILLER;BAS-RHIN;95.938972;117.30666;149.65575;172.43718;0
67;67191;HERBITZHEIM;BAS-RHIN;1415.525;1438.8375;1513.5385;1492.1355;0
67;67192;HERBSHEIM;BAS-RHIN;518.28809;586.0777;707.62793;673.69427;0
67;67194;HERRLISHEIM;BAS-RHIN;2985.5181;3342.7095;3790.7295;3726.29;0
67;67195;HESSENHEIM;BAS-RHIN;341.89346;373.45731;400.77963;486.11444;0
67;67196;HILSENHEIM;BAS-RHIN;1374.0555;1584.1526;1808.3544;1796.025;0
67;67197;HINDISHEIM;BAS-RHIN;903.84265;1026.2291;1082.359;1239.2808;0
67;67198;HINSBOURG;BAS-RHIN;81.870964;73.793106;94.021049;85.917648;0
67;67199;HINSINGEN;BAS-RHIN;66.879997;67.332664;79.06842;49.49263;0
67;67200;HIPSHEIM;BAS-RHIN;480.53741;523.91815;642.03723;689.75958;0
67;67201;HIRSCHLAND;BAS-RHIN;204.36365;222.62622;269.29639;205.35719;0
67;67202;HOCHFELDEN;BAS-RHIN;2484.2109;2636.4993;3005.8967;3132.6672;0
67;67203;HOCHSTETT;BAS-RHIN;164.09435;192.51595;233.80254;308.14798;0
67;67204;HOENHEIM;BAS-RHIN;7957.9341;8089.9048;8474.1211;8342.9375;0
67;67205;HOERDT;BAS-RHIN;2934.3003;3218.8608;3356.2065;3545.0403;0
67;67206;HOFFEN;BAS-RHIN;739.8775;876.77515;873.93127;950.0;0
67;67208;HOHENGOEFT;BAS-RHIN;306.94443;348.21533;414.20584;426.16843;0
67;67209;HOHFRANKENHEIM;BAS-RHIN;166.37837;209.62982;215.39047;158.17096;0
67;67210;HOHWALD;BAS-RHIN;292.24393;325.84317;409.43448;437.3735;0
67;67212;HOLTZHEIM;BAS-RHIN;1767.5721;2188.5317;2649.8757;2781.1006;0
67;67213;HUNSPACH;BAS-RHIN;495.67441;541.08453;525.18707;435.85544;0
67;67214;HURTIGHEIM;BAS-RHIN;254.96774;348.90884;443.14032;839.05005;0
67;67215;HUTTENDORF;BAS-RHIN;309.34299;324.4957;372.11871;450.25809;0
67;67216;HUTTENHEIM;BAS-RHIN;1475.0074;1680.426;1905.9496;2115.7871;0
67;67217;ICHTRATZHEIM;BAS-RHIN;224.15579;226.99188;206.6808;345.32248;0
67;67218;ILLKIRCH-GRAFFENSTADEN;BAS-RHIN;17202.668;19173.254;19837.5;19176.75;0
67;67220;INGENHEIM;BAS-RHIN;251.48505;248.68295;233.65813;238.77983;0
67;67221;INGOLSHEIM;BAS-RHIN;167.7419;198.11386;193.06154;230.85077;0
67;67222;INGWILLER;BAS-RHIN;2829.4355;3023.9338;3177.0042;3127.8237;0
67;67223;INNENHEIM;BAS-RHIN;718.66138;743.19531;843.29016;961.52325;0
67;67225;ISSENHAUSEN;BAS-RHIN;63.969231;66.979378;75.08889;61.138687;0
67;67226;ITTENHEIM;BAS-RHIN;1253.2888;1554.1039;1654.8341;1626.3218;0
67;67227;ITTERSWILLER;BAS-RHIN;229.77924;205.94286;197.88705;170.37083;0
67;67228;NEUGARTHEIM-ITTLENHEIM;BAS-RHIN;407.98978;472.5372;551.30688;624.0119;0
67;67229;JETTERSWILLER;BAS-RHIN;122.37805;133.25465;153.26001;97.261269;0
67;67230;KALTENHOUSE;BAS-RHIN;1331.9127;1427.121;1658.6364;2032.871;0
67;67231;KAUFFENHEIM;BAS-RHIN;112.61919;134.39615;129.13043;142.80394;0
67;67232;KEFFENACH;BAS-RHIN;133.26701;155.34396;145.46533;197.51781;0
67;67233;KERTZFELD;BAS-RHIN;756.4718;912.70538;1009.7991;989.78986;0
67;67234;KESKASTEL;BAS-RHIN;1004.5238;1072.3768;1170.7489;1063.4243;0
67;67235;KESSELDORF;BAS-RHIN;225.63934;252.23976;289.40942;269.58188;0
67;67236;KIENHEIM;BAS-RHIN;407.05942;416.06616;458.89709;494.94986;0
67;67237;KILSTETT;BAS-RHIN;1233.0376;1513.959;1910.3832;2094.4155;0
67;67238;KINDWILLER;BAS-RHIN;389.57233;418.56659;428.50461;484.341;0
67;67239;KINTZHEIM;BAS-RHIN;1146.3452;1148.3467;1242.8528;1254.291;0
67;67240;KIRCHHEIM;BAS-RHIN;398.80557;418.13159;516.60895;521.03772;0
67;67241;KIRRBERG;BAS-RHIN;131.83774;133.73161;131.24138;126.09929;0
